feature_id	tweet_id_str	tweet_text	tweet_created_at	tweet_user_location	tweet_user_timezone	tweet_coordinates_latitude	tweet_coordinates_longitude	tweet_placeid	char_position	text	geoNameId	toponym	country_code	longitude	latitude	surrogate_geojson	uncertain_semantics	vague	overlapping_ambiguous	non_overlapping_ambiguous	not_in_geonames
1627	547874705663725568	@LouisZamperini @UnbrokenFilm @UniversalPics My father ran against your father, the Torrance Tornado. stay tuned for memorabilia	Wed Dec 24 22:01:23 +0000 2014		Hawaii	33.905822	-117.929395	2feb76248fd9c581													
1628	519504288457183232	RT @CSquaredSA: SWAG CENTRAL! Check out our lineup from the Goodbye Malaria Fashion Show here: http://t.co/4QYPY03Cr3 #DressYourSoul http:/…	Tue Oct 07 15:07:28 +0000 2014	South Africa	Athens																
1629	535554836800868352	RT @TarekFatah: I don't buy into pacifist dogma @SJWF7 . Hitler could not have been stopped without massive violence that broke the back of…	Thu Nov 20 22:06:37 +0000 2014	Hong Kong	Beijing																
1630	499090030976323584	When westboro baptist church was gonna protest the sandy hook wake? Anon hacked the emails with a map and directions to the nearest gun spot	Tue Aug 12 07:08:30 +0000 2014	neptune. great dark spot.	Eastern Time (US & Canada)				5	westboro baptist church	7232877	Westboro Baptist Church	US	-95.7203	39.04568						
1631	499090030976323584	When westboro baptist church was gonna protest the sandy hook wake? Anon hacked the emails with a map and directions to the nearest gun spot	Tue Aug 12 07:08:30 +0000 2014	neptune. great dark spot.	Eastern Time (US & Canada)				51	sandy hook	4842579	Sandy Hook	US	-73.28206	41.4201		true				
1632	507845829353144320	RT @psychologquotes: The soul can never be cut to pieces by any weapon, nor burnt by fire, nor moistened by water, nor withered by the wind…	Fri Sep 05 11:00:55 +0000 2014	gombak, kuala lumpur																	
1633	486118162350358529	USGS: Magnitude-7.1 earthquake hits just off the coast of southern Mexico http://t.co/1pMseyb5BW #World #News #Usa	Mon Jul 07 12:02:56 +0000 2014						67	Mexico	3996063	Mexico	MX	-102	23						
1634	486118162350358529	USGS: Magnitude-7.1 earthquake hits just off the coast of southern Mexico http://t.co/1pMseyb5BW #World #News #Usa	Mon Jul 07 12:02:56 +0000 2014						111	Usa	6252001	United States	US	-98.5	39.76						
1635	559501847883677696	RT @HISTORY: The original American rebels will take on an empire TONIGHT. Dive into #SonsOfLiberty, a 3-night event, at 9/8c. http://t.co/N…	Mon Jan 26 00:03:30 +0000 2015	" Ohio"	Eastern Time (US & Canada)																
1636	536717270882713600	"RT @oart50: ""The Man on Fire,"" one of the several sculptures immersed in water, Cancun http://t.co/gzaGlFuIxG"	Mon Nov 24 03:05:43 +0000 2014	Osaka, Japan					80	Cancun	3531673	Cancún	MX	-86.84656	21.17429						
1637	510519509351137280	@JaiBrooks1 force your juicy cock inside my mouth and fuck me so hard that we create earthquake that'll send us back to the ice age	Fri Sep 12 20:05:10 +0000 2014		Eastern Time (US & Canada)																
1638	491885567219494913	RT @alexbkane: NYPD officer looks on as New York Jews occupy Friends of the IDF office in Manhattan to protest #gaza assault http://t.co/S1…	Wed Jul 23 10:00:32 +0000 2014		Irkutsk				40	New York	5128638	New York	US	-75.4999	43.00035						
1639	491885567219494913	RT @alexbkane: NYPD officer looks on as New York Jews occupy Friends of the IDF office in Manhattan to protest #gaza assault http://t.co/S1…	Wed Jul 23 10:00:32 +0000 2014		Irkutsk				90	Manhattan	5125771	Manhattan	US	-73.96625	40.78343						
1640	491885567219494913	RT @alexbkane: NYPD officer looks on as New York Jews occupy Friends of the IDF office in Manhattan to protest #gaza assault http://t.co/S1…	Wed Jul 23 10:00:32 +0000 2014		Irkutsk				112	gaza	281132	Gaza Strip	PS	34.33333	31.41667	"{""features"":[{""geometry"":{""coordinates"":[34.46667,31.5]},""properties"":{""geoNameId"":281133,""toponym"":""Gaza"",""countryCode"":""PS"",""positions"":[112]}},{""geometry"":{""coordinates"":[34.33333,31.41667]},""properties"":{""geoNameId"":281132,""toponym"":""Gaza Strip"",""countryCode"":""PS"",""positions"":[112]}}]}"			true		
1641	543435215276736513	.@Timesnow John Dayal law don't prevent violence. Ensure punishment for the culprits. Stop Conversion reduce friction http://t.co/ZWAUopVLja	Fri Dec 12 16:00:26 +0000 2014	Mumbai	Mumbai																
1642	496567984111230976	RT @LSHTMEvaluation: RT @HarvardHSPH: The science we need to bring us closer to zero #malaria deaths [VIDEO] http://t.co/rH3vHj73xM #evalua…	Tue Aug 05 08:06:47 +0000 2014	London	Tehran																
1643	521797810203951105	RT @morganweaver04: FREEDOMS RIOT SQUAD SHOULD WIN THE @empoweredbyCH SCHOOL SPIRIT CONTEST https://t.co/GlEuV5HELB	Mon Oct 13 23:01:07 +0000 2014	Bethlehem, Pa																	
1644	511591470793768962	RT @pete_leonard: With rebels now apparently even filming themselves violating the cease-fire, this whole business is getting silly https:/…	Mon Sep 15 19:04:46 +0000 2014		Athens																
1645	509476607208456192	The Ravens’ RB Ray Rice has been suspended for Domestic Violence &amp; The Browns’ approve  -Dave Hatfield http://t.co/TVBD8prNFr	Tue Sep 09 23:01:03 +0000 2014	Ashtabula, Ohio	Eastern Time (US & Canada)																
1646	528880435422834690	The wind needs to calm down! Blowing like a tornado is on its way or something	Sun Nov 02 12:04:56 +0000 2014		Eastern Time (US & Canada)																
1647	530586207260913664	Bad yr for measles in Qld continues with a new case in the state's southeast. The person attended the Redland Hospital ED on Oct 31.	Fri Nov 07 05:03:04 +0000 2014	Brisbane, Australia	Yakutsk																
1648	488700004174143488	RT @Qadri_Inzamam: Next time you need long vacations, Protest against Israel. That is the key to vacations discovered today. #Kashmir	Mon Jul 14 15:02:15 +0000 2014		Islamabad																
1649	488745284441083904	"RT @RomDominant: You are the wish
for rain in the desert
for fire in the winter
for shelter in the blizzard
for light in the darkness
answe…"	Mon Jul 14 18:02:10 +0000 2014	near Los Angeles Calif																	
1650	555848058127536128	RT @EVaccines: The Flu Shot and how it will damage your immune system: http://t.co/j60yVxDzaf	Thu Jan 15 22:04:38 +0000 2015	?  Hyperbor Ehrean Creator ??	Atlantic Time (Canada)																
1651	495766108331184129	RT @RedStateMojo: Obama opens the border to chicken pox, measles, H1N1 and tuberculosis. #tcot #uppers #p2 #ncpol #ncsen #tlot http://t.co/…	Sun Aug 03 03:00:25 +0000 2014	Arizona, Flagstaff-Phoenix	Arizona																
1652	487704170632593408	RT @HulkHogan: Wow what a crazy morning 4:22 am an earthquake made my bed roll around the room,I thought Andre was trying to wake me WWE st…	Fri Jul 11 21:05:10 +0000 2014	Pittsburgh																	
1653	550109821924810753	I want to go to Africa on vacation, catch #Ebola, come home and cough on all my friends and start the #ZombieApocalypse —drunkclownonme	Wed Dec 31 02:02:56 +0000 2014	Pittsburgh, Pennsylvania					16	Africa	6255146	Africa		21.09375	7.1881						
1654	500372458042441728	Right RT @chasemylovex: I could see if she bought him the car but chile... Bust a window or stab the tires but don't set the car on fire	Fri Aug 15 20:04:25 +0000 2014		Central Time (US & Canada)																
1655	496582489239216128	@w_rastelli They're like all other theocrats. They're not quite analogous to jihadists tho; the Jewish extremists willing to use violence&gt;	Tue Aug 05 09:04:26 +0000 2014	Wirral, Britain	Jerusalem																
1656	502440026178093057	"RT @kgmadisa: Speaker has suspended the sitting in #Parly following the protest by the #EFF around #Nkandla ""Pay back the money"" they shout…"	Thu Aug 21 13:00:11 +0000 2014	Johannesburg, South Africa	Pretoria				100	Nkandla	970480	Nkandla	ZA	31.09067	-28.6207						
1657	536762217887436800	RT @UberFacts: On the day Judy Garland died, there was a tornado in Kansas.	Mon Nov 24 06:04:19 +0000 2014	London	London				68	Kansas	4273857	Kansas	US	-98.50063	38.50029						
1658	543602465921576960	Any updates regarding the chikungunya outbreak? - http://t.co/WtFh0asKRF #Flu #viruses #virus #disease	Sat Dec 13 03:05:02 +0000 2014	United States																	
1659	559652645959634945	"RT @FSATruth: Huge victory for #FSA and other rebels in #Daraa province

Long live the Free Syrian Army

#FSA_OurChoice 
#Syria http://t.co…"	Mon Jan 26 10:02:43 +0000 2015	France, Cannes	London				122	Syria	163843	Syrian Arab Republic	SY	38	35						
1660	559652645959634945	"RT @FSATruth: Huge victory for #FSA and other rebels in #Daraa province

Long live the Free Syrian Army

#FSA_OurChoice 
#Syria http://t.co…"	Mon Jan 26 10:02:43 +0000 2015	France, Cannes	London				57	Daraa	170903	Daraa Governorate	SY	36.21667	32.85						
1661	520997294402183168	So the earthquake seized them, and they lay (dead), prostrate in their homes. http://t.co/4kaEEFFv9W #Quran 7:78	Sat Oct 11 18:00:09 +0000 2014																		
1662	544719179480190977	"RT @Randazzoj: Pol Pot
John Wayne Gacy
Uber
Malaria
Vlad the Impaler"	Tue Dec 16 05:02:27 +0000 2014	Portland	Pacific Time (US & Canada)																
1663	535704886609190913	RT @chutaza: @EricWeinrib @JohnMAckerman @ Show the world: Protest in Mexico #20NovMx. Police assaulting people with children http://t.co/J…	Fri Nov 21 08:02:52 +0000 2014	Brooklyn, NY	Eastern Time (US & Canada)				70	Mexico	3996063	Mexico	MX	-102	23						
1664	500976986710605825	RT @buckmd: Vaccination is the best way to build immunity against viruses such as measles, mumps &amp; rubella. #healthyOSU http://t.co/Fj3JTmk…	Sun Aug 17 12:06:36 +0000 2014	Grafton, OH																	
1665	518205373652553729	"RT @ShotAtLife: ""#Ebola isn't the fastest-spreading disease in human history. That distinction goes to #measles."" http://t.co/1GTbXuyx1r"	Sat Oct 04 01:06:03 +0000 2014	l	Pacific Time (US & Canada)																
1666	537124547174998017	RT @CeeJayCraig: American flags being burnt in protest is the flag that soldiers fight for, allowing people the right to protest #Sad http:…	Tue Nov 25 06:04:05 +0000 2014																		
1667	500311398229233664	"#Apple #MacRumors Earphones Filled With Health and Fitness Sensors Ready to Flood the Wearables Market http://t.co/KyVC09cQ3f"	Fri Aug 15 16:01:47 +0000 2014	San Francisco	Rome																
1668	558656111562469376	RT @CNN: Hope is on the way. The first doses of an #Ebola vaccine have been sent to West Africa: http://t.co/pcaVMKhHiu http://t.co/DaPyeCd…	Fri Jan 23 16:02:50 +0000 2015						84	West Africa	7729885	Western Africa		-4.83398	18.31281			true			
1669	559758663821578240	Try for FREE our newest super COOL slot in the SpinRoom - Tornado Farm Escape! http://t.co/53Qsv4HeQS http://t.co/FMhnlnOsX9	Mon Jan 26 17:03:59 +0000 2015		London																
1670	503588539582271488	My heart and prayers go out to those hurt in the California earthquake.	Sun Aug 24 17:03:58 +0000 2014						49	California	5332921	California	US	-119.75126	37.25022						
1671	491962526402625536	RT @yearswith1D: when half a heart wasn't announced on the set list and everyone was ready to start a riot	Wed Jul 23 15:06:21 +0000 2014	?? he's my sunshine ??	Eastern Time (US & Canada)																
1672	550291163824267264	@TBob53 Honestly he gets thrown into fire in teams 1st road game and then throws 1 pass the rest of the year???	Wed Dec 31 14:03:32 +0000 2014	New Orleans	Eastern Time (US & Canada)																
1673	558958487980765184	RT @Fredotchka: @AndriyGP @GeoffPyatt At least two rockets in the ground clearly came from East side. So probably rebels	Sat Jan 24 12:04:23 +0000 2015	Ukraine	Kyiv																
1674	547694430401335296	Tabriz: A protest gathering in front of the university #Iran #IranTalks @AP @AFP @CNN @FoxNews #Christmas @latimes http://t.co/7LrlXPatgb	Wed Dec 24 10:05:02 +0000 2014		Central Time (US & Canada)				56	Iran	130758	Islamic Republic of Iran	IR	53	32						
1675	547694430401335296	Tabriz: A protest gathering in front of the university #Iran #IranTalks @AP @AFP @CNN @FoxNews #Christmas @latimes http://t.co/7LrlXPatgb	Wed Dec 24 10:05:02 +0000 2014		Central Time (US & Canada)				62	Iran	130758	Islamic Republic of Iran	IR	53	32						
1676	547694430401335296	Tabriz: A protest gathering in front of the university #Iran #IranTalks @AP @AFP @CNN @FoxNews #Christmas @latimes http://t.co/7LrlXPatgb	Wed Dec 24 10:05:02 +0000 2014		Central Time (US & Canada)				0	Tabriz	113646	Tabriz	IR	46.2919	38.08						
1677	540492428416126976	"#Measles cases (4735) in 30 #EU countries significantly less than the preceding 12-month period (10 006) http://t.co/2BwyiwWA9H"	Thu Dec 04 13:06:51 +0000 2014	Stockholm, Sweden	Greenland				29	EU	6695072	European Union		4.37599	50.83857						
1678	501142145428766720	RT @THR: How Dr. Heimlich convinced Hollywood to back the treatment of HIV patients with malaria injections #longreads http://t.co/AaNmEPOH…	Sun Aug 17 23:02:52 +0000 2014	"ATL + NYC "	Quito				36	Hollywood	5357527	Hollywood	US	-118.32674	34.09834		true				
1679	530315324126949376	@Rikabi3li At the age of 17 the dude was running riot with the defense of Utd.	Thu Nov 06 11:06:40 +0000 2014		Stockholm																
1680	500357116625162240	Out of all the places to riot against the cops, the last place I expected was Missouri.	Fri Aug 15 19:03:27 +0000 2014		Atlantic Time (Canada)				78	Missouri	4398678	Missouri	US	-92.50046	38.25031						
1681	558670528446078978	"#News: Pro-Russian rebels in Donetsk keep on the attack as war of words intensifies: Vladimir Putin blames... http://t.co/pwAcyf5Acz #TU"	Fri Jan 23 17:00:08 +0000 2015	Around You	Jakarta				29	Donetsk	709717	Donetsk	UA	37.80224	48.023						
1682	517056733022130176	Presbyterian Hospital Dallas says  they admitted a patient into strict isolation based on the patient’s symptoms and recent travel. #Ebola	Tue Sep 30 21:01:46 +0000 2014		Eastern Time (US & Canada)				0	Presbyterian Hospital Dallas	4720553	Presbyterian Hospital of Dallas	US	-96.76133	32.88157		true				
1683	537743312506343424	RT @whoaitsrasia: “@KyObeyMe: - any weather .. Rain, Snow, even a Tornado. Northside Niggahs still on the block. ???” ????	Wed Nov 26 23:02:51 +0000 2014	" ????????-???g????"	Eastern Time (US & Canada)																
1684	556602278757814272	@daboireese90 And by 'resist arrest' I mean w/ violence that posses a threat to the officers.	Sun Jan 18 00:01:39 +0000 2015		Central Time (US & Canada)																
1685	529318384224436224	"My ""IF DARYL DIES WE RIOT"" shirt just came in the mail. Yes."	Mon Nov 03 17:05:11 +0000 2014	United States	Quito																
1686	487508602937032704	"RT @chieti61: @PhxKen Here's Jeopardy and the answer is:
Went to bed and then flu to Vegas
And the question is: 
What did BO do during Beng…"	Fri Jul 11 08:08:03 +0000 2014		Arizona				85	Vegas	5506956	Las Vegas	US	-115.13722	36.17497						
1687	558657109479653376	RT @Slate: The anti-vaccine movement says measles isn’t dangerous. Oh, yes, it is. http://t.co/kjmLu77bIw http://t.co/6Xn7Hvb7UI	Fri Jan 23 16:06:48 +0000 2015	Victoria BC																	
1688	509946407693090816	Gold Coast Gold Coast 'Ebola' case just as likely to be malaria, says disease expert - The Guardian  http://t.co/Xz2QWQZRvR	Thu Sep 11 06:07:52 +0000 2014		Ljubljana																
1689	557130647794233344	Battle for Donetsk airport rages on: Rebels in eastern Ukraine reject the government's claim that its troops r... http://t.co/6QWWmTAUVT	Mon Jan 19 11:01:12 +0000 2015	New York - Spain	Madrid				11	Donetsk airport	6300953	Donetsk International Airport	UA	37.73972	48.07361						
1690	557130647794233344	Battle for Donetsk airport rages on: Rebels in eastern Ukraine reject the government's claim that its troops r... http://t.co/6QWWmTAUVT	Mon Jan 19 11:01:12 +0000 2015	New York - Spain	Madrid				55	Ukraine	690791	Ukraine	UA	32	49						
1691	521692005576224769	RT @TheBloodShow: I'm not tryna be funny but YaLL riot &amp; protest the same shit for 200 years &amp; no changes have been made	Mon Oct 13 16:00:41 +0000 2014	Rudest People Alive	Central Time (US & Canada)																
1692	550125346767765505	Come shop at the 2nd Chance Store! All proceeds benefit domestic violence victims! @MSC4VP #anntaylor #fashion #jxnms http://t.co/MxTcPy33X8	Wed Dec 31 03:04:38 +0000 2014	Pearl, MS																	
1693	506925786776227840	RT @WSJ: #Ebola is ravaging Liberia. But with secret island burials, nobody knows the true death toll. http://t.co/7sd7XNqeS1	Tue Sep 02 22:05:00 +0000 2014	Venezuela	Newfoundland				28	Liberia	2275384	Republic of Liberia	LR	-9.5	6.5						
1694	532578734411243520	How to tell the difference between Ebola and the flu? http://t.co/swYQYjooEf http://t.co/RTF8piaw06	Wed Nov 12 17:00:39 +0000 2014		Hong Kong																
